order_id,order_number,shop_id,createdAt,currency,order_total_price,order_total_discounts,cost_total,revenue_with_cost,shipping_original_price,shipping_price_charged,shipping_discount_amount,is_free_shipping,product_id,variant_id,title,price,quantity,total_discount,compare_at_price,active_campaign_id,active_campaign_ids,campaign_discounts
1398,1398,sd-shop-0001,2025-08-13 07:41:00+00:00,USD,251.06,63.24,129.33,251.06,4.99,0.0,4.99,False,7000614995948,41001293922373,Soy Wax Pillar Candle,154.66,2,0.0,154.66,sc1,"[""sc1"", ""sc7""]","[{""campaignId"": ""sc1"", ""campaignName"": ""Buy 2 Candles, Get 1 Free"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 0.0}, {""campaignId"": ""sc7"", ""campaignName"": ""Free Gift with $75 Purchase"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 0.0}]"
1398,1398,sd-shop-0001,2025-08-13 07:41:00+00:00,USD,251.06,63.24,129.33,251.06,4.99,0.0,4.99,False,7000614995948,41001293922373,Soy Wax Pillar Candle,33.26,1,33.26,33.26,sc1,"[""sc1""]","[{""campaignId"": ""sc1"", ""campaignName"": ""Buy 2 Candles, Get 1 Free"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 33.26}]"
1398,1398,sd-shop-0001,2025-08-13 07:41:00+00:00,USD,251.06,63.24,129.33,251.06,4.99,0.0,4.99,False,7000019539811,41000518186168,Travel Candle Tin (free gift),24.99,1,24.99,24.99,sc7,"[""sc7""]","[{""campaignId"": ""sc7"", ""campaignName"": ""Free Gift with $75 Purchase"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 24.99}]"
1399,1399,sd-shop-0001,2025-08-14 11:51:00+00:00,USD,103.71,20.61,41.54,103.71,4.99,0.0,4.99,False,7000614995948,41001293922373,Soy Wax Pillar Candle,59.67,1,0.0,59.67,sc1,"[""sc1""]","[{""campaignId"": ""sc1"", ""campaignName"": ""Buy 2 Candles, Get 1 Free"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 0.0}]"
1399,1399,sd-shop-0001,2025-08-14 11:51:00+00:00,USD,103.71,20.61,41.54,103.71,4.99,0.0,4.99,False,7000103320804,41000085793481,Decorative Throw Pillow Cover,59.67,1,0.0,59.67,,[],[]
1399,1399,sd-shop-0001,2025-08-14 11:51:00+00:00,USD,103.71,20.61,41.54,103.71,4.99,0.0,4.99,False,7000614995948,41001293922373,Soy Wax Pillar Candle,15.62,1,15.62,15.62,sc1,"[""sc1""]","[{""campaignId"": ""sc1"", ""campaignName"": ""Buy 2 Candles, Get 1 Free"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 15.62}]"
1400,1400,sd-shop-0001,2025-08-14 15:03:00+00:00,USD,136.36,23.01,58.08,136.36,0.0,0.0,0.0,False,7000700036984,41001492173379,Luxury Scented Candle Duo,79.69,1,0.0,79.69,sc1,"[""sc1""]","[{""campaignId"": ""sc1"", ""campaignName"": ""Buy 2 Candles, Get 1 Free"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 0.0}]"
1400,1400,sd-shop-0001,2025-08-14 15:03:00+00:00,USD,136.36,23.01,58.08,136.36,0.0,0.0,0.0,False,7000357423367,41000948010126,Linen Throw Blanket,79.69,1,0.0,79.69,,[],[]
1400,1400,sd-shop-0001,2025-08-14 15:03:00+00:00,USD,136.36,23.01,58.08,136.36,0.0,0.0,0.0,False,7000700036984,41001492173379,Luxury Scented Candle Duo,23.01,1,23.01,23.01,sc1,"[""sc1""]","[{""campaignId"": ""sc1"", ""campaignName"": ""Buy 2 Candles, Get 1 Free"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 23.01}]"
1401,1401,sd-shop-0001,2025-08-14 19:14:00+00:00,USD,169.02,31.59,76.28,169.02,0.0,0.0,0.0,False,7000700036984,41001492173379,Luxury Scented Candle Duo,66.87,2,0.0,66.87,sc1,"[""sc1""]","[{""campaignId"": ""sc1"", ""campaignName"": ""Buy 2 Candles, Get 1 Free"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 0.0}]"
1401,1401,sd-shop-0001,2025-08-14 19:14:00+00:00,USD,169.02,31.59,76.28,169.02,0.0,0.0,0.0,False,7000655717060,41001377671419,Scented Room Spray,66.87,1,0.0,66.87,,[],[]
1401,1401,sd-shop-0001,2025-08-14 19:14:00+00:00,USD,169.02,31.59,76.28,169.02,0.0,0.0,0.0,False,7000700036984,41001492173379,Luxury Scented Candle Duo,31.59,1,31.59,31.59,sc1,"[""sc1""]","[{""campaignId"": ""sc1"", ""campaignName"": ""Buy 2 Candles, Get 1 Free"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 31.59}]"
1402,1402,sd-shop-0001,2025-08-15 01:25:00+00:00,USD,201.67,21.18,96.14,201.67,0.0,0.0,0.0,False,7000291813017,41001271049618,Aroma Candle Collection (Set of 2),111.43,2,0.0,111.43,sc1,"[""sc1""]","[{""campaignId"": ""sc1"", ""campaignName"": ""Buy 2 Candles, Get 1 Free"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 0.0}]"
1402,1402,sd-shop-0001,2025-08-15 01:25:00+00:00,USD,201.67,21.18,96.14,201.67,0.0,0.0,0.0,False,7000291813017,41001271049618,Aroma Candle Collection (Set of 2),21.18,1,21.18,21.18,sc1,"[""sc1""]","[{""campaignId"": ""sc1"", ""campaignName"": ""Buy 2 Candles, Get 1 Free"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 21.18}]"
1403,1403,sd-shop-0001,2025-08-15 05:35:00+00:00,USD,234.32,63.84,117.65,234.32,9.99,0.0,9.99,True,7000614995948,41001293922373,Soy Wax Pillar Candle,144.09,2,0.0,144.09,sc1,"[""sc1"", ""sc7""]","[{""campaignId"": ""sc1"", ""campaignName"": ""Buy 2 Candles, Get 1 Free"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 0.0}, {""campaignId"": ""sc7"", ""campaignName"": ""Free Gift with $75 Purchase"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 0.0}]"
1403,1403,sd-shop-0001,2025-08-15 05:35:00+00:00,USD,234.32,63.84,117.65,234.32,9.99,0.0,9.99,True,7000614995948,41001293922373,Soy Wax Pillar Candle,28.86,1,28.86,28.86,sc1,"[""sc1""]","[{""campaignId"": ""sc1"", ""campaignName"": ""Buy 2 Candles, Get 1 Free"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 28.86}]"
1403,1403,sd-shop-0001,2025-08-15 05:35:00+00:00,USD,234.32,63.84,117.65,234.32,9.99,0.0,9.99,True,7000019539811,41000518186168,Travel Candle Tin (free gift),24.99,1,24.99,24.99,sc7,"[""sc7""]","[{""campaignId"": ""sc7"", ""campaignName"": ""Free Gift with $75 Purchase"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 24.99}]"
1404,1404,sd-shop-0001,2025-08-15 09:46:00+00:00,USD,86.98,17.28,45.88,86.98,4.99,0.0,4.99,False,7000614995948,41001293922373,Soy Wax Pillar Candle,33.09,3,0.0,33.09,sc1,"[""sc1""]","[{""campaignId"": ""sc1"", ""campaignName"": ""Buy 2 Candles, Get 1 Free"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 0.0}]"
1404,1404,sd-shop-0001,2025-08-15 09:46:00+00:00,USD,86.98,17.28,45.88,86.98,4.99,0.0,4.99,False,7000614995948,41001293922373,Soy Wax Pillar Candle,12.29,1,12.29,12.29,sc1,"[""sc1""]","[{""campaignId"": ""sc1"", ""campaignName"": ""Buy 2 Candles, Get 1 Free"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 12.29}]"
1405,1405,sd-shop-0001,2025-08-16 13:57:00+00:00,USD,119.63,24.07,49.4,119.63,4.99,0.0,4.99,False,7000700036984,41001492173379,Luxury Scented Candle Duo,69.36,1,0.0,69.36,sc1,"[""sc1""]","[{""campaignId"": ""sc1"", ""campaignName"": ""Buy 2 Candles, Get 1 Free"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 0.0}]"
1405,1405,sd-shop-0001,2025-08-16 13:57:00+00:00,USD,119.63,24.07,49.4,119.63,4.99,0.0,4.99,False,7000103320804,41000085793481,Decorative Throw Pillow Cover,69.36,1,0.0,69.36,,[],[]
1405,1405,sd-shop-0001,2025-08-16 13:57:00+00:00,USD,119.63,24.07,49.4,119.63,4.99,0.0,4.99,False,7000700036984,41001492173379,Luxury Scented Candle Duo,19.08,1,19.08,19.08,sc1,"[""sc1""]","[{""campaignId"": ""sc1"", ""campaignName"": ""Buy 2 Candles, Get 1 Free"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 19.08}]"
1406,1406,sd-shop-0001,2025-08-16 17:08:00+00:00,USD,152.28,27.04,66.74,152.28,0.0,0.0,0.0,False,7000700036984,41001492173379,Luxury Scented Candle Duo,89.66,1,0.0,89.66,sc1,"[""sc1""]","[{""campaignId"": ""sc1"", ""campaignName"": ""Buy 2 Candles, Get 1 Free"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 0.0}]"
1406,1406,sd-shop-0001,2025-08-16 17:08:00+00:00,USD,152.28,27.04,66.74,152.28,0.0,0.0,0.0,False,7000357423367,41000948010126,Linen Throw Blanket,89.66,1,0.0,89.66,,[],[]
1406,1406,sd-shop-0001,2025-08-16 17:08:00+00:00,USD,152.28,27.04,66.74,152.28,0.0,0.0,0.0,False,7000700036984,41001492173379,Luxury Scented Candle Duo,27.04,1,27.04,27.04,sc1,"[""sc1""]","[{""campaignId"": ""sc1"", ""campaignName"": ""Buy 2 Candles, Get 1 Free"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 27.04}]"
1407,1407,sd-shop-0001,2025-08-16 22:19:00+00:00,USD,184.94,36.2,85.76,184.94,0.0,0.0,0.0,False,7000291813017,41001271049618,Aroma Candle Collection (Set of 2),73.72,2,0.0,73.72,sc1,"[""sc1""]","[{""campaignId"": ""sc1"", ""campaignName"": ""Buy 2 Candles, Get 1 Free"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 0.0}]"
1407,1407,sd-shop-0001,2025-08-16 22:19:00+00:00,USD,184.94,36.2,85.76,184.94,0.0,0.0,0.0,False,7000655717060,41001377671419,Scented Room Spray,73.71,1,0.0,73.71,,[],[]
1407,1407,sd-shop-0001,2025-08-16 22:19:00+00:00,USD,184.94,36.2,85.76,184.94,0.0,0.0,0.0,False,7000291813017,41001271049618,Aroma Candle Collection (Set of 2),36.2,1,36.2,36.2,sc1,"[""sc1""]","[{""campaignId"": ""sc1"", ""campaignName"": ""Buy 2 Candles, Get 1 Free"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 36.2}]"
1408,1408,sd-shop-0001,2025-08-16 03:30:00+00:00,USD,217.59,24.78,106.42,217.59,0.0,0.0,0.0,False,7000291813017,41001271049618,Aroma Candle Collection (Set of 2),121.19,2,0.0,121.19,sc1,"[""sc1""]","[{""campaignId"": ""sc1"", ""campaignName"": ""Buy 2 Candles, Get 1 Free"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 0.0}]"
1408,1408,sd-shop-0001,2025-08-16 03:30:00+00:00,USD,217.59,24.78,106.42,217.59,0.0,0.0,0.0,False,7000291813017,41001271049618,Aroma Candle Collection (Set of 2),24.78,1,24.78,24.78,sc1,"[""sc1""]","[{""campaignId"": ""sc1"", ""campaignName"": ""Buy 2 Candles, Get 1 Free"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 24.78}]"
1409,1409,sd-shop-0001,2025-08-16 07:40:00+00:00,USD,250.24,63.02,128.75,250.24,4.99,0.0,4.99,False,7000614995948,41001293922373,Soy Wax Pillar Candle,154.14,2,0.0,154.14,sc1,"[""sc1"", ""sc7""]","[{""campaignId"": ""sc1"", ""campaignName"": ""Buy 2 Candles, Get 1 Free"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 0.0}, {""campaignId"": ""sc7"", ""campaignName"": ""Free Gift with $75 Purchase"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 0.0}]"
1409,1409,sd-shop-0001,2025-08-16 07:40:00+00:00,USD,250.24,63.02,128.75,250.24,4.99,0.0,4.99,False,7000614995948,41001293922373,Soy Wax Pillar Candle,33.04,1,33.04,33.04,sc1,"[""sc1""]","[{""campaignId"": ""sc1"", ""campaignName"": ""Buy 2 Candles, Get 1 Free"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 33.04}]"
1409,1409,sd-shop-0001,2025-08-16 07:40:00+00:00,USD,250.24,63.02,128.75,250.24,4.99,0.0,4.99,False,7000019539811,41000518186168,Travel Candle Tin (free gift),24.99,1,24.99,24.99,sc7,"[""sc7""]","[{""campaignId"": ""sc7"", ""campaignName"": ""Free Gift with $75 Purchase"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 24.99}]"
1410,1410,sd-shop-0001,2025-08-17 11:51:00+00:00,USD,102.9,35.44,55.55,102.9,4.99,0.0,4.99,False,7000614995948,41001293922373,Soy Wax Pillar Candle,33.34,3,0.0,33.34,sc1,"[""sc1""]","[{""campaignId"": ""sc1"", ""campaignName"": ""Buy 2 Candles, Get 1 Free"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 0.0}]"
1410,1410,sd-shop-0001,2025-08-17 11:51:00+00:00,USD,102.9,35.44,55.55,102.9,4.99,0.0,4.99,False,7000103320804,41000085793481,Decorative Throw Pillow Cover,33.34,1,0.0,33.34,,[],[]
1410,1410,sd-shop-0001,2025-08-17 11:51:00+00:00,USD,102.9,35.44,55.55,102.9,4.99,0.0,4.99,False,7000614995948,41001293922373,Soy Wax Pillar Candle,15.45,1,15.45,15.45,sc1,"[""sc1""]","[{""campaignId"": ""sc1"", ""campaignName"": ""Buy 2 Candles, Get 1 Free"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 15.45}]"
1411,1411,sd-shop-0001,2025-08-17 15:03:00+00:00,USD,135.55,22.81,57.65,135.55,0.0,0.0,0.0,False,7000700036984,41001492173379,Luxury Scented Candle Duo,79.18,1,0.0,79.18,sc1,"[""sc1""]","[{""campaignId"": ""sc1"", ""campaignName"": ""Buy 2 Candles, Get 1 Free"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 0.0}]"
1411,1411,sd-shop-0001,2025-08-17 15:03:00+00:00,USD,135.55,22.81,57.65,135.55,0.0,0.0,0.0,False,7000357423367,41000948010126,Linen Throw Blanket,79.18,1,0.0,79.18,,[],[]
1411,1411,sd-shop-0001,2025-08-17 15:03:00+00:00,USD,135.55,22.81,57.65,135.55,0.0,0.0,0.0,False,7000700036984,41001492173379,Luxury Scented Candle Duo,22.81,1,22.81,22.81,sc1,"[""sc1""]","[{""campaignId"": ""sc1"", ""campaignName"": ""Buy 2 Candles, Get 1 Free"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 22.81}]"
1412,1412,sd-shop-0001,2025-08-17 19:14:00+00:00,USD,168.2,31.36,75.8,168.2,0.0,0.0,0.0,False,7000700036984,41001492173379,Luxury Scented Candle Duo,66.52,2,0.0,66.52,sc1,"[""sc1""]","[{""campaignId"": ""sc1"", ""campaignName"": ""Buy 2 Candles, Get 1 Free"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 0.0}]"
1412,1412,sd-shop-0001,2025-08-17 19:14:00+00:00,USD,168.2,31.36,75.8,168.2,0.0,0.0,0.0,False,7000655717060,41001377671419,Scented Room Spray,66.52,1,0.0,66.52,,[],[]
1412,1412,sd-shop-0001,2025-08-17 19:14:00+00:00,USD,168.2,31.36,75.8,168.2,0.0,0.0,0.0,False,7000700036984,41001492173379,Luxury Scented Candle Duo,31.36,1,31.36,31.36,sc1,"[""sc1""]","[{""campaignId"": ""sc1"", ""campaignName"": ""Buy 2 Candles, Get 1 Free"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 31.36}]"
1413,1413,sd-shop-0001,2025-08-17 01:24:00+00:00,USD,200.86,21.01,95.62,200.86,0.0,0.0,0.0,False,7000291813017,41001271049618,Aroma Candle Collection (Set of 2),110.94,2,0.0,110.94,sc1,"[""sc1""]","[{""campaignId"": ""sc1"", ""campaignName"": ""Buy 2 Candles, Get 1 Free"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 0.0}]"
1413,1413,sd-shop-0001,2025-08-17 01:24:00+00:00,USD,200.86,21.01,95.62,200.86,0.0,0.0,0.0,False,7000291813017,41001271049618,Aroma Candle Collection (Set of 2),21.01,1,21.01,21.01,sc1,"[""sc1""]","[{""campaignId"": ""sc1"", ""campaignName"": ""Buy 2 Candles, Get 1 Free"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 21.01}]"
1414,1414,sd-shop-0001,2025-08-17 05:35:00+00:00,USD,233.51,63.64,117.1,233.51,9.99,0.0,9.99,True,7000614995948,41001293922373,Soy Wax Pillar Candle,143.58,2,0.0,143.58,sc1,"[""sc1"", ""sc7""]","[{""campaignId"": ""sc1"", ""campaignName"": ""Buy 2 Candles, Get 1 Free"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 0.0}, {""campaignId"": ""sc7"", ""campaignName"": ""Free Gift with $75 Purchase"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 0.0}]"
1414,1414,sd-shop-0001,2025-08-17 05:35:00+00:00,USD,233.51,63.64,117.1,233.51,9.99,0.0,9.99,True,7000614995948,41001293922373,Soy Wax Pillar Candle,28.66,1,28.66,28.66,sc1,"[""sc1""]","[{""campaignId"": ""sc1"", ""campaignName"": ""Buy 2 Candles, Get 1 Free"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 28.66}]"
1414,1414,sd-shop-0001,2025-08-17 05:35:00+00:00,USD,233.51,63.64,117.1,233.51,9.99,0.0,9.99,True,7000019539811,41000518186168,Travel Candle Tin (free gift),24.99,1,24.99,24.99,sc7,"[""sc7""]","[{""campaignId"": ""sc7"", ""campaignName"": ""Free Gift with $75 Purchase"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 24.99}]"
1415,1415,sd-shop-0001,2025-08-18 09:46:00+00:00,USD,86.16,17.13,45.4,86.16,4.99,0.0,4.99,False,7000614995948,41001293922373,Soy Wax Pillar Candle,32.77,3,0.0,32.77,sc1,"[""sc1""]","[{""campaignId"": ""sc1"", ""campaignName"": ""Buy 2 Candles, Get 1 Free"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 0.0}]"
1415,1415,sd-shop-0001,2025-08-18 09:46:00+00:00,USD,86.16,17.13,45.4,86.16,4.99,0.0,4.99,False,7000614995948,41001293922373,Soy Wax Pillar Candle,12.14,1,12.14,12.14,sc1,"[""sc1""]","[{""campaignId"": ""sc1"", ""campaignName"": ""Buy 2 Candles, Get 1 Free"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 12.14}]"
1416,1416,sd-shop-0001,2025-08-18 13:56:00+00:00,USD,118.82,23.88,48.99,118.82,4.99,0.0,4.99,False,7000700036984,41001492173379,Luxury Scented Candle Duo,68.86,1,0.0,68.86,sc1,"[""sc1""]","[{""campaignId"": ""sc1"", ""campaignName"": ""Buy 2 Candles, Get 1 Free"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 0.0}]"
1416,1416,sd-shop-0001,2025-08-18 13:56:00+00:00,USD,118.82,23.88,48.99,118.82,4.99,0.0,4.99,False,7000103320804,41000085793481,Decorative Throw Pillow Cover,68.86,1,0.0,68.86,,[],[]
1416,1416,sd-shop-0001,2025-08-18 13:56:00+00:00,USD,118.82,23.88,48.99,118.82,4.99,0.0,4.99,False,7000700036984,41001492173379,Luxury Scented Candle Duo,18.89,1,18.89,18.89,sc1,"[""sc1""]","[{""campaignId"": ""sc1"", ""campaignName"": ""Buy 2 Candles, Get 1 Free"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 18.89}]"
1417,1417,sd-shop-0001,2025-08-18 17:08:00+00:00,USD,151.47,26.83,66.29,151.47,0.0,0.0,0.0,False,7000700036984,41001492173379,Luxury Scented Candle Duo,89.15,1,0.0,89.15,sc1,"[""sc1""]","[{""campaignId"": ""sc1"", ""campaignName"": ""Buy 2 Candles, Get 1 Free"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 0.0}]"
1417,1417,sd-shop-0001,2025-08-18 17:08:00+00:00,USD,151.47,26.83,66.29,151.47,0.0,0.0,0.0,False,7000357423367,41000948010126,Linen Throw Blanket,89.15,1,0.0,89.15,,[],[]
1417,1417,sd-shop-0001,2025-08-18 17:08:00+00:00,USD,151.47,26.83,66.29,151.47,0.0,0.0,0.0,False,7000700036984,41001492173379,Luxury Scented Candle Duo,26.83,1,26.83,26.83,sc1,"[""sc1""]","[{""campaignId"": ""sc1"", ""campaignName"": ""Buy 2 Candles, Get 1 Free"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 26.83}]"
1418,1418,sd-shop-0001,2025-08-19 21:19:00+00:00,USD,184.12,35.96,214.97,184.12,0.0,0.0,0.0,False,7000291813017,41001271049618,Aroma Candle Collection (Set of 2),73.36,2,0.0,73.36,sc1,"[""sc1""]","[{""campaignId"": ""sc1"", ""campaignName"": ""Buy 2 Candles, Get 1 Free"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 0.0}]"
1418,1418,sd-shop-0001,2025-08-19 21:19:00+00:00,USD,184.12,35.96,214.97,184.12,0.0,0.0,0.0,False,7000655717060,41001377671419,Scented Room Spray,73.36,1,0.0,73.36,,[],[]
1418,1418,sd-shop-0001,2025-08-19 21:19:00+00:00,USD,184.12,35.96,214.97,184.12,0.0,0.0,0.0,False,7000291813017,41001271049618,Aroma Candle Collection (Set of 2),35.96,1,35.96,35.96,sc1,"[""sc1""]","[{""campaignId"": ""sc1"", ""campaignName"": ""Buy 2 Candles, Get 1 Free"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 35.96}]"
1419,1419,sd-shop-0001,2025-08-19 03:30:00+00:00,USD,216.78,24.59,105.89,216.78,0.0,0.0,0.0,False,7000291813017,41001271049618,Aroma Candle Collection (Set of 2),120.69,2,0.0,120.69,sc1,"[""sc1""]","[{""campaignId"": ""sc1"", ""campaignName"": ""Buy 2 Candles, Get 1 Free"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 0.0}]"
1419,1419,sd-shop-0001,2025-08-19 03:30:00+00:00,USD,216.78,24.59,105.89,216.78,0.0,0.0,0.0,False,7000291813017,41001271049618,Aroma Candle Collection (Set of 2),24.59,1,24.59,24.59,sc1,"[""sc1""]","[{""campaignId"": ""sc1"", ""campaignName"": ""Buy 2 Candles, Get 1 Free"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 24.59}]"
1420,1420,sd-shop-0001,2025-08-19 07:40:00+00:00,USD,249.43,62.8,128.17,249.43,4.99,0.0,4.99,False,7000614995948,41001293922373,Soy Wax Pillar Candle,153.62,2,0.0,153.62,sc1,"[""sc1"", ""sc7""]","[{""campaignId"": ""sc1"", ""campaignName"": ""Buy 2 Candles, Get 1 Free"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 0.0}, {""campaignId"": ""sc7"", ""campaignName"": ""Free Gift with $75 Purchase"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 0.0}]"
1420,1420,sd-shop-0001,2025-08-19 07:40:00+00:00,USD,249.43,62.8,128.17,249.43,4.99,0.0,4.99,False,7000614995948,41001293922373,Soy Wax Pillar Candle,32.82,1,32.82,32.82,sc1,"[""sc1""]","[{""campaignId"": ""sc1"", ""campaignName"": ""Buy 2 Candles, Get 1 Free"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 32.82}]"
1420,1420,sd-shop-0001,2025-08-19 07:40:00+00:00,USD,249.43,62.8,128.17,249.43,4.99,0.0,4.99,False,7000019539811,41000518186168,Travel Candle Tin (free gift),24.99,1,24.99,24.99,sc7,"[""sc7""]","[{""campaignId"": ""sc7"", ""campaignName"": ""Free Gift with $75 Purchase"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 24.99}]"
1421,1421,sd-shop-0001,2025-08-20 11:51:00+00:00,USD,102.08,35.27,55.05,102.08,4.99,0.0,4.99,False,7000614995948,41001293922373,Soy Wax Pillar Candle,33.09,3,0.0,33.09,sc1,"[""sc1""]","[{""campaignId"": ""sc1"", ""campaignName"": ""Buy 2 Candles, Get 1 Free"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 0.0}]"
1421,1421,sd-shop-0001,2025-08-20 11:51:00+00:00,USD,102.08,35.27,55.05,102.08,4.99,0.0,4.99,False,7000103320804,41000085793481,Decorative Throw Pillow Cover,33.09,1,0.0,33.09,,[],[]
1421,1421,sd-shop-0001,2025-08-20 11:51:00+00:00,USD,102.08,35.27,55.05,102.08,4.99,0.0,4.99,False,7000614995948,41001293922373,Soy Wax Pillar Candle,15.28,1,15.28,15.28,sc1,"[""sc1""]","[{""campaignId"": ""sc1"", ""campaignName"": ""Buy 2 Candles, Get 1 Free"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 15.28}]"
1422,1422,sd-shop-0001,2025-08-20 15:03:00+00:00,USD,134.74,22.62,57.22,134.74,0.0,0.0,0.0,False,7000700036984,41001492173379,Luxury Scented Candle Duo,78.68,1,0.0,78.68,sc1,"[""sc1""]","[{""campaignId"": ""sc1"", ""campaignName"": ""Buy 2 Candles, Get 1 Free"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 0.0}]"
1422,1422,sd-shop-0001,2025-08-20 15:03:00+00:00,USD,134.74,22.62,57.22,134.74,0.0,0.0,0.0,False,7000357423367,41000948010126,Linen Throw Blanket,78.68,1,0.0,78.68,,[],[]
1422,1422,sd-shop-0001,2025-08-20 15:03:00+00:00,USD,134.74,22.62,57.22,134.74,0.0,0.0,0.0,False,7000700036984,41001492173379,Luxury Scented Candle Duo,22.62,1,22.62,22.62,sc1,"[""sc1""]","[{""campaignId"": ""sc1"", ""campaignName"": ""Buy 2 Candles, Get 1 Free"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 22.62}]"
1423,1423,sd-shop-0001,2025-08-20 19:13:00+00:00,USD,167.39,31.13,75.33,167.39,0.0,0.0,0.0,False,7000700036984,41001492173379,Luxury Scented Candle Duo,66.18,2,0.0,66.18,sc1,"[""sc1""]","[{""campaignId"": ""sc1"", ""campaignName"": ""Buy 2 Candles, Get 1 Free"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 0.0}]"
1423,1423,sd-shop-0001,2025-08-20 19:13:00+00:00,USD,167.39,31.13,75.33,167.39,0.0,0.0,0.0,False,7000655717060,41001377671419,Scented Room Spray,66.17,1,0.0,66.17,,[],[]
1423,1423,sd-shop-0001,2025-08-20 19:13:00+00:00,USD,167.39,31.13,75.33,167.39,0.0,0.0,0.0,False,7000700036984,41001492173379,Luxury Scented Candle Duo,31.13,1,31.13,31.13,sc1,"[""sc1""]","[{""campaignId"": ""sc1"", ""campaignName"": ""Buy 2 Candles, Get 1 Free"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 31.13}]"
1424,1424,sd-shop-0001,2025-08-21 00:24:00+00:00,USD,200.04,20.83,95.11,200.04,0.0,0.0,0.0,False,7000291813017,41001271049618,Aroma Candle Collection (Set of 2),110.44,2,0.0,110.44,sc1,"[""sc1""]","[{""campaignId"": ""sc1"", ""campaignName"": ""Buy 2 Candles, Get 1 Free"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 0.0}]"
1424,1424,sd-shop-0001,2025-08-21 00:24:00+00:00,USD,200.04,20.83,95.11,200.04,0.0,0.0,0.0,False,7000291813017,41001271049618,Aroma Candle Collection (Set of 2),20.83,1,20.83,20.83,sc1,"[""sc1""]","[{""campaignId"": ""sc1"", ""campaignName"": ""Buy 2 Candles, Get 1 Free"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 20.83}]"
