order_id,shop_id,order_number,currency,subtotal_price,total_discounts,total_price,has_active_campaign,is_free_shipping,shipping_original_price,shipping_price_charged,shipping_discount_amount,applied_campaigns,order_campaigns,cost_total,revenue_with_cost,has_partial_cost,createdAt
1273,sd-shop-0001,1273,USD,129.39,21.33,129.39,True,False,0.0,0.0,0.0,"[{""campaignId"": ""sc10"", ""campaignName"": ""Flash Sale: Summer Clearance"", ""campaignType"": ""general"", ""discountAmount"": 21.33}]",[],54.41,129.39,False,2025-07-13 14:01:00+00:00
1274,sd-shop-0001,1274,USD,162.04,29.66,162.04,True,False,0.0,0.0,0.0,"[{""campaignId"": ""sc10"", ""campaignName"": ""Flash Sale: Summer Clearance"", ""campaignType"": ""general"", ""discountAmount"": 29.66}]",[],72.25,162.04,False,2025-07-13 19:12:00+00:00
1275,sd-shop-0001,1275,USD,194.69,19.69,194.69,True,False,0.0,0.0,0.0,"[{""campaignId"": ""sc10"", ""campaignName"": ""Flash Sale: Summer Clearance"", ""campaignType"": ""general"", ""discountAmount"": 19.69}]",[],91.75,194.69,False,2025-07-14 00:22:00+00:00
1276,sd-shop-0001,1276,USD,227.35,62.1,227.35,True,True,9.99,0.0,9.99,"[{""campaignId"": ""sc10"", ""campaignName"": ""Flash Sale: Summer Clearance"", ""campaignType"": ""general"", ""discountAmount"": 27.12}, {""campaignId"": ""sc7"", ""campaignName"": ""Free Gift with $75 Purchase"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 24.99}]","[{""campaignId"": ""sc2"", ""campaignName"": ""Free Shipping over $50"", ""campaignType"": ""shipping"", ""discountAmount"": 9.99, ""shippingDiscountType"": 3, ""shippingDiscountValue"": 9.99}]",112.92,227.35,False,2025-07-14 04:33:00+00:00
1277,sd-shop-0001,1277,USD,80.0,15.99,80.0,True,False,4.99,0.0,4.99,"[{""campaignId"": ""sc10"", ""campaignName"": ""Flash Sale: Summer Clearance"", ""campaignType"": ""general"", ""discountAmount"": 11.0}]","[{""campaignId"": ""sc2"", ""campaignName"": ""Free Shipping over $50"", ""campaignType"": ""shipping"", ""discountAmount"": 4.99, ""shippingDiscountType"": 3, ""shippingDiscountValue"": 4.99}]",41.77,80.0,False,2025-07-14 08:44:00+00:00
1278,sd-shop-0001,1278,USD,112.65,22.52,112.65,True,False,4.99,0.0,4.99,"[{""campaignId"": ""sc10"", ""campaignName"": ""Flash Sale: Summer Clearance"", ""campaignType"": ""general"", ""discountAmount"": 17.53}]","[{""campaignId"": ""sc2"", ""campaignName"": ""Free Shipping over $50"", ""campaignType"": ""shipping"", ""discountAmount"": 4.99, ""shippingDiscountType"": 3, ""shippingDiscountValue"": 4.99}]",45.9,112.65,False,2025-07-14 12:54:00+00:00
1279,sd-shop-0001,1279,USD,145.31,25.24,145.31,True,False,0.0,0.0,0.0,"[{""campaignId"": ""sc10"", ""campaignName"": ""Flash Sale: Summer Clearance"", ""campaignType"": ""general"", ""discountAmount"": 25.24}]",[],62.9,145.31,False,2025-07-14 16:06:00+00:00
1280,sd-shop-0001,1280,USD,177.96,34.14,177.96,True,False,0.0,0.0,0.0,"[{""campaignId"": ""sc10"", ""campaignName"": ""Flash Sale: Summer Clearance"", ""campaignType"": ""general"", ""discountAmount"": 34.14}]",[],206.87,177.96,False,2025-07-14 21:17:00+00:00
1281,sd-shop-0001,1281,USD,210.61,23.17,210.61,True,False,0.0,0.0,0.0,"[{""campaignId"": ""sc10"", ""campaignName"": ""Flash Sale: Summer Clearance"", ""campaignType"": ""general"", ""discountAmount"": 23.17}]",[],101.86,210.61,False,2025-07-14 02:27:00+00:00
1282,sd-shop-0001,1282,USD,243.27,61.15,243.27,True,False,4.99,0.0,4.99,"[{""campaignId"": ""sc10"", ""campaignName"": ""Flash Sale: Summer Clearance"", ""campaignType"": ""general"", ""discountAmount"": 31.17}, {""campaignId"": ""sc7"", ""campaignName"": ""Free Gift with $75 Purchase"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 24.99}]","[{""campaignId"": ""sc2"", ""campaignName"": ""Free Shipping over $50"", ""campaignType"": ""shipping"", ""discountAmount"": 4.99, ""shippingDiscountType"": 3, ""shippingDiscountValue"": 4.99}]",123.84,243.27,False,2025-07-14 06:38:00+00:00
1283,sd-shop-0001,1283,USD,95.92,19.02,95.92,True,False,4.99,0.0,4.99,"[{""campaignId"": ""sc10"", ""campaignName"": ""Flash Sale: Summer Clearance"", ""campaignType"": ""general"", ""discountAmount"": 14.03}]","[{""campaignId"": ""sc2"", ""campaignName"": ""Free Shipping over $50"", ""campaignType"": ""shipping"", ""discountAmount"": 4.99, ""shippingDiscountType"": 3, ""shippingDiscountValue"": 4.99}]",51.27,95.92,False,2025-07-14 10:49:00+00:00
1284,sd-shop-0001,1284,USD,128.57,21.14,128.57,True,False,0.0,0.0,0.0,"[{""campaignId"": ""sc10"", ""campaignName"": ""Flash Sale: Summer Clearance"", ""campaignType"": ""general"", ""discountAmount"": 21.14}]",[],53.98,128.57,False,2025-07-15 14:01:00+00:00
1285,sd-shop-0001,1285,USD,161.23,29.44,161.23,True,False,0.0,0.0,0.0,"[{""campaignId"": ""sc10"", ""campaignName"": ""Flash Sale: Summer Clearance"", ""campaignType"": ""general"", ""discountAmount"": 29.44}]",[],71.79,161.23,False,2025-07-15 18:11:00+00:00
1286,sd-shop-0001,1286,USD,193.88,19.52,193.88,True,False,0.0,0.0,0.0,"[{""campaignId"": ""sc10"", ""campaignName"": ""Flash Sale: Summer Clearance"", ""campaignType"": ""general"", ""discountAmount"": 19.52}]",[],91.25,193.88,False,2025-07-15 00:22:00+00:00
1287,sd-shop-0001,1287,USD,226.53,61.9,226.53,True,True,9.99,0.0,9.99,"[{""campaignId"": ""sc10"", ""campaignName"": ""Flash Sale: Summer Clearance"", ""campaignType"": ""general"", ""discountAmount"": 26.92}, {""campaignId"": ""sc7"", ""campaignName"": ""Free Gift with $75 Purchase"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 24.99}]","[{""campaignId"": ""sc2"", ""campaignName"": ""Free Shipping over $50"", ""campaignType"": ""shipping"", ""discountAmount"": 9.99, ""shippingDiscountType"": 3, ""shippingDiscountValue"": 9.99}]",112.37,226.53,False,2025-07-15 04:33:00+00:00
1288,sd-shop-0001,1288,USD,259.19,65.49,259.19,True,False,4.99,0.0,4.99,"[{""campaignId"": ""sc10"", ""campaignName"": ""Flash Sale: Summer Clearance"", ""campaignType"": ""general"", ""discountAmount"": 35.51}, {""campaignId"": ""sc7"", ""campaignName"": ""Free Gift with $75 Purchase"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 24.99}]","[{""campaignId"": ""sc2"", ""campaignName"": ""Free Shipping over $50"", ""campaignType"": ""shipping"", ""discountAmount"": 4.99, ""shippingDiscountType"": 3, ""shippingDiscountValue"": 4.99}]",135.15,259.19,False,2025-07-15 08:43:00+00:00
1289,sd-shop-0001,1289,USD,111.84,22.34,111.84,True,False,4.99,0.0,4.99,"[{""campaignId"": ""sc10"", ""campaignName"": ""Flash Sale: Summer Clearance"", ""campaignType"": ""general"", ""discountAmount"": 17.35}]","[{""campaignId"": ""sc2"", ""campaignName"": ""Free Shipping over $50"", ""campaignType"": ""shipping"", ""discountAmount"": 4.99, ""shippingDiscountType"": 3, ""shippingDiscountValue"": 4.99}]",45.5,111.84,False,2025-07-15 12:54:00+00:00
1290,sd-shop-0001,1290,USD,144.49,25.04,144.49,True,False,0.0,0.0,0.0,"[{""campaignId"": ""sc10"", ""campaignName"": ""Flash Sale: Summer Clearance"", ""campaignType"": ""general"", ""discountAmount"": 25.04}]",[],62.45,144.49,False,2025-07-15 16:06:00+00:00
1291,sd-shop-0001,1291,USD,177.15,33.91,177.15,True,False,0.0,0.0,0.0,"[{""campaignId"": ""sc10"", ""campaignName"": ""Flash Sale: Summer Clearance"", ""campaignType"": ""general"", ""discountAmount"": 33.91}]",[],205.8,177.15,False,2025-07-15 21:17:00+00:00
1292,sd-shop-0001,1292,USD,209.8,22.98,209.8,True,False,0.0,0.0,0.0,"[{""campaignId"": ""sc10"", ""campaignName"": ""Flash Sale: Summer Clearance"", ""campaignType"": ""general"", ""discountAmount"": 22.98}]",[],101.34,209.8,False,2025-07-15 02:27:00+00:00
1293,sd-shop-0001,1293,USD,242.45,60.94,242.45,True,False,4.99,0.0,4.99,"[{""campaignId"": ""sc10"", ""campaignName"": ""Flash Sale: Summer Clearance"", ""campaignType"": ""general"", ""discountAmount"": 30.96}, {""campaignId"": ""sc7"", ""campaignName"": ""Free Gift with $75 Purchase"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 24.99}]","[{""campaignId"": ""sc2"", ""campaignName"": ""Free Shipping over $50"", ""campaignType"": ""shipping"", ""discountAmount"": 4.99, ""shippingDiscountType"": 3, ""shippingDiscountValue"": 4.99}]",123.27,242.45,False,2025-07-16 06:38:00+00:00
1294,sd-shop-0001,1294,USD,95.11,18.86,95.11,True,False,4.99,0.0,4.99,"[{""campaignId"": ""sc10"", ""campaignName"": ""Flash Sale: Summer Clearance"", ""campaignType"": ""general"", ""discountAmount"": 13.87}]","[{""campaignId"": ""sc2"", ""campaignName"": ""Free Shipping over $50"", ""campaignType"": ""shipping"", ""discountAmount"": 4.99, ""shippingDiscountType"": 3, ""shippingDiscountValue"": 4.99}]",50.77,95.11,False,2025-07-16 10:49:00+00:00
1295,sd-shop-0001,1295,USD,127.76,20.95,127.76,True,False,0.0,0.0,0.0,"[{""campaignId"": ""sc10"", ""campaignName"": ""Flash Sale: Summer Clearance"", ""campaignType"": ""general"", ""discountAmount"": 20.95}]",[],53.56,127.76,False,2025-07-16 14:00:00+00:00
1296,sd-shop-0001,1296,USD,160.41,29.21,160.41,True,False,0.0,0.0,0.0,"[{""campaignId"": ""sc10"", ""campaignName"": ""Flash Sale: Summer Clearance"", ""campaignType"": ""general"", ""discountAmount"": 29.21}]",[],71.32,160.41,False,2025-07-16 18:11:00+00:00
1297,sd-shop-0001,1297,USD,193.07,19.36,193.07,True,False,0.0,0.0,0.0,"[{""campaignId"": ""sc10"", ""campaignName"": ""Flash Sale: Summer Clearance"", ""campaignType"": ""general"", ""discountAmount"": 19.36}]",[],90.75,193.07,False,2025-07-16 00:22:00+00:00
1298,sd-shop-0001,1298,USD,225.72,61.7,225.72,True,True,9.99,0.0,9.99,"[{""campaignId"": ""sc10"", ""campaignName"": ""Flash Sale: Summer Clearance"", ""campaignType"": ""general"", ""discountAmount"": 26.72}, {""campaignId"": ""sc7"", ""campaignName"": ""Free Gift with $75 Purchase"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 24.99}]","[{""campaignId"": ""sc2"", ""campaignName"": ""Free Shipping over $50"", ""campaignType"": ""shipping"", ""discountAmount"": 9.99, ""shippingDiscountType"": 3, ""shippingDiscountValue"": 9.99}]",111.82,225.72,False,2025-07-16 04:32:00+00:00
1299,sd-shop-0001,1299,USD,258.37,65.26,258.37,True,False,4.99,0.0,4.99,"[{""campaignId"": ""sc10"", ""campaignName"": ""Flash Sale: Summer Clearance"", ""campaignType"": ""general"", ""discountAmount"": 35.28}, {""campaignId"": ""sc7"", ""campaignName"": ""Free Gift with $75 Purchase"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 24.99}]","[{""campaignId"": ""sc2"", ""campaignName"": ""Free Shipping over $50"", ""campaignType"": ""shipping"", ""discountAmount"": 4.99, ""shippingDiscountType"": 3, ""shippingDiscountValue"": 4.99}]",134.56,258.37,False,2025-07-16 08:43:00+00:00
1300,sd-shop-0001,1300,USD,111.03,22.16,111.03,True,False,4.99,0.0,4.99,"[{""campaignId"": ""sc10"", ""campaignName"": ""Flash Sale: Summer Clearance"", ""campaignType"": ""general"", ""discountAmount"": 17.17}]","[{""campaignId"": ""sc2"", ""campaignName"": ""Free Shipping over $50"", ""campaignType"": ""shipping"", ""discountAmount"": 4.99, ""shippingDiscountType"": 3, ""shippingDiscountValue"": 4.99}]",45.1,111.03,False,2025-07-16 12:54:00+00:00
1301,sd-shop-0001,1301,USD,143.68,24.83,143.68,True,False,0.0,0.0,0.0,"[{""campaignId"": ""sc10"", ""campaignName"": ""Flash Sale: Summer Clearance"", ""campaignType"": ""general"", ""discountAmount"": 24.83}]",[],62.01,143.68,False,2025-07-17 16:06:00+00:00
1302,sd-shop-0001,1302,USD,176.33,33.67,176.33,True,False,0.0,0.0,0.0,"[{""campaignId"": ""sc10"", ""campaignName"": ""Flash Sale: Summer Clearance"", ""campaignType"": ""general"", ""discountAmount"": 33.67}]",[],204.73,176.33,False,2025-07-17 20:16:00+00:00
1303,sd-shop-0001,1303,USD,208.99,22.8,208.99,True,False,0.0,0.0,0.0,"[{""campaignId"": ""sc10"", ""campaignName"": ""Flash Sale: Summer Clearance"", ""campaignType"": ""general"", ""discountAmount"": 22.8}]",[],100.82,208.99,False,2025-07-18 02:27:00+00:00
1304,sd-shop-0001,1304,USD,241.64,60.73,241.64,True,False,4.99,0.0,4.99,"[{""campaignId"": ""sc10"", ""campaignName"": ""Flash Sale: Summer Clearance"", ""campaignType"": ""general"", ""discountAmount"": 30.75}, {""campaignId"": ""sc7"", ""campaignName"": ""Free Gift with $75 Purchase"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 24.99}]","[{""campaignId"": ""sc2"", ""campaignName"": ""Free Shipping over $50"", ""campaignType"": ""shipping"", ""discountAmount"": 4.99, ""shippingDiscountType"": 3, ""shippingDiscountValue"": 4.99}]",122.7,241.64,False,2025-07-18 06:38:00+00:00
1305,sd-shop-0001,1305,USD,94.29,18.7,94.29,True,False,4.99,0.0,4.99,"[{""campaignId"": ""sc10"", ""campaignName"": ""Flash Sale: Summer Clearance"", ""campaignType"": ""general"", ""discountAmount"": 13.71}]","[{""campaignId"": ""sc2"", ""campaignName"": ""Free Shipping over $50"", ""campaignType"": ""shipping"", ""discountAmount"": 4.99, ""shippingDiscountType"": 3, ""shippingDiscountValue"": 4.99}]",50.27,94.29,False,2025-07-18 10:48:00+00:00
1306,sd-shop-0001,1306,USD,126.95,20.76,126.95,True,False,0.0,0.0,0.0,"[{""campaignId"": ""sc10"", ""campaignName"": ""Flash Sale: Summer Clearance"", ""campaignType"": ""general"", ""discountAmount"": 20.76}]",[],53.14,126.95,False,2025-07-19 14:00:00+00:00
1307,sd-shop-0001,1307,USD,159.6,28.99,159.6,True,False,0.0,0.0,0.0,"[{""campaignId"": ""sc10"", ""campaignName"": ""Flash Sale: Summer Clearance"", ""campaignType"": ""general"", ""discountAmount"": 28.99}]",[],70.86,159.6,False,2025-07-19 18:11:00+00:00
1308,sd-shop-0001,1308,USD,192.25,38.41,192.25,True,False,0.0,0.0,0.0,"[{""campaignId"": ""sc10"", ""campaignName"": ""Flash Sale: Summer Clearance"", ""campaignType"": ""general"", ""discountAmount"": 38.41}]",[],90.24,192.25,False,2025-07-19 22:21:00+00:00
1309,sd-shop-0001,1309,USD,224.91,61.51,224.91,True,True,9.99,0.0,9.99,"[{""campaignId"": ""sc10"", ""campaignName"": ""Flash Sale: Summer Clearance"", ""campaignType"": ""general"", ""discountAmount"": 26.53}, {""campaignId"": ""sc7"", ""campaignName"": ""Free Gift with $75 Purchase"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 24.99}]","[{""campaignId"": ""sc2"", ""campaignName"": ""Free Shipping over $50"", ""campaignType"": ""shipping"", ""discountAmount"": 9.99, ""shippingDiscountType"": 3, ""shippingDiscountValue"": 9.99}]",111.28,224.91,False,2025-07-19 04:32:00+00:00
1310,sd-shop-0001,1310,USD,257.56,65.03,257.56,True,False,4.99,0.0,4.99,"[{""campaignId"": ""sc10"", ""campaignName"": ""Flash Sale: Summer Clearance"", ""campaignType"": ""general"", ""discountAmount"": 35.05}, {""campaignId"": ""sc7"", ""campaignName"": ""Free Gift with $75 Purchase"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 24.99}]","[{""campaignId"": ""sc2"", ""campaignName"": ""Free Shipping over $50"", ""campaignType"": ""shipping"", ""discountAmount"": 4.99, ""shippingDiscountType"": 3, ""shippingDiscountValue"": 4.99}]",133.98,257.56,False,2025-07-20 08:43:00+00:00
1311,sd-shop-0001,1311,USD,110.21,21.99,110.21,True,False,4.99,0.0,4.99,"[{""campaignId"": ""sc10"", ""campaignName"": ""Flash Sale: Summer Clearance"", ""campaignType"": ""general"", ""discountAmount"": 17.0}]","[{""campaignId"": ""sc2"", ""campaignName"": ""Free Shipping over $50"", ""campaignType"": ""shipping"", ""discountAmount"": 4.99, ""shippingDiscountType"": 3, ""shippingDiscountValue"": 4.99}]",44.7,110.21,False,2025-07-20 12:54:00+00:00
1312,sd-shop-0001,1312,USD,142.87,24.63,142.87,True,False,0.0,0.0,0.0,"[{""campaignId"": ""sc10"", ""campaignName"": ""Flash Sale: Summer Clearance"", ""campaignType"": ""general"", ""discountAmount"": 24.63}]",[],61.57,142.87,False,2025-07-20 16:05:00+00:00
1313,sd-shop-0001,1313,USD,175.52,33.44,175.52,True,False,0.0,0.0,0.0,"[{""campaignId"": ""sc10"", ""campaignName"": ""Flash Sale: Summer Clearance"", ""campaignType"": ""general"", ""discountAmount"": 33.44}]",[],203.67,175.52,False,2025-07-20 20:16:00+00:00
1314,sd-shop-0001,1314,USD,208.17,22.62,208.17,True,False,0.0,0.0,0.0,"[{""campaignId"": ""sc10"", ""campaignName"": ""Flash Sale: Summer Clearance"", ""campaignType"": ""general"", ""discountAmount"": 22.62}]",[],100.29,208.17,False,2025-07-21 01:27:00+00:00
1315,sd-shop-0001,1315,USD,240.83,60.51,240.83,True,False,4.99,0.0,4.99,"[{""campaignId"": ""sc10"", ""campaignName"": ""Flash Sale: Summer Clearance"", ""campaignType"": ""general"", ""discountAmount"": 30.53}, {""campaignId"": ""sc7"", ""campaignName"": ""Free Gift with $75 Purchase"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 24.99}]","[{""campaignId"": ""sc2"", ""campaignName"": ""Free Shipping over $50"", ""campaignType"": ""shipping"", ""discountAmount"": 4.99, ""shippingDiscountType"": 3, ""shippingDiscountValue"": 4.99}]",122.14,240.83,False,2025-07-21 06:37:00+00:00
1316,sd-shop-0001,1316,USD,93.48,18.54,93.48,True,False,4.99,0.0,4.99,"[{""campaignId"": ""sc10"", ""campaignName"": ""Flash Sale: Summer Clearance"", ""campaignType"": ""general"", ""discountAmount"": 13.55}]","[{""campaignId"": ""sc2"", ""campaignName"": ""Free Shipping over $50"", ""campaignType"": ""shipping"", ""discountAmount"": 4.99, ""shippingDiscountType"": 3, ""shippingDiscountValue"": 4.99}]",49.78,93.48,False,2025-07-21 10:48:00+00:00
1317,sd-shop-0001,1317,USD,126.14,20.57,126.14,True,False,0.0,0.0,0.0,"[{""campaignId"": ""sc10"", ""campaignName"": ""Flash Sale: Summer Clearance"", ""campaignType"": ""general"", ""discountAmount"": 20.57}]",[],52.72,126.14,False,2025-07-22 14:00:00+00:00
1318,sd-shop-0001,1318,USD,158.79,28.77,158.79,True,False,0.0,0.0,0.0,"[{""campaignId"": ""sc10"", ""campaignName"": ""Flash Sale: Summer Clearance"", ""campaignType"": ""general"", ""discountAmount"": 28.77}]",[],70.4,158.79,False,2025-07-22 18:11:00+00:00
1319,sd-shop-0001,1319,USD,191.44,38.16,191.44,True,False,0.0,0.0,0.0,"[{""campaignId"": ""sc10"", ""campaignName"": ""Flash Sale: Summer Clearance"", ""campaignType"": ""general"", ""discountAmount"": 38.16}]",[],89.74,191.44,False,2025-07-23 22:21:00+00:00
1320,sd-shop-0001,1320,USD,224.1,51.32,224.1,True,False,0.0,0.0,0.0,"[{""campaignId"": ""sc10"", ""campaignName"": ""Flash Sale: Summer Clearance"", ""campaignType"": ""general"", ""discountAmount"": 26.33}, {""campaignId"": ""sc7"", ""campaignName"": ""Free Gift with $75 Purchase"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 24.99}]",[],110.74,224.1,False,2025-07-23 04:32:00+00:00
1321,sd-shop-0001,1321,USD,256.75,64.8,256.75,True,False,4.99,0.0,4.99,"[{""campaignId"": ""sc10"", ""campaignName"": ""Flash Sale: Summer Clearance"", ""campaignType"": ""general"", ""discountAmount"": 34.82}, {""campaignId"": ""sc7"", ""campaignName"": ""Free Gift with $75 Purchase"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 24.99}]","[{""campaignId"": ""sc2"", ""campaignName"": ""Free Shipping over $50"", ""campaignType"": ""shipping"", ""discountAmount"": 4.99, ""shippingDiscountType"": 3, ""shippingDiscountValue"": 4.99}]",133.39,256.75,False,2025-07-23 08:43:00+00:00
1322,sd-shop-0001,1322,USD,109.4,21.81,109.4,True,False,4.99,0.0,4.99,"[{""campaignId"": ""sc10"", ""campaignName"": ""Flash Sale: Summer Clearance"", ""campaignType"": ""general"", ""discountAmount"": 16.82}]","[{""campaignId"": ""sc2"", ""campaignName"": ""Free Shipping over $50"", ""campaignType"": ""shipping"", ""discountAmount"": 4.99, ""shippingDiscountType"": 3, ""shippingDiscountValue"": 4.99}]",44.3,109.4,False,2025-07-23 12:53:00+00:00
1323,sd-shop-0001,1323,USD,142.06,24.42,142.06,True,False,0.0,0.0,0.0,"[{""campaignId"": ""sc10"", ""campaignName"": ""Flash Sale: Summer Clearance"", ""campaignType"": ""general"", ""discountAmount"": 24.42}]",[],61.13,142.06,False,2025-07-24 16:05:00+00:00
1324,sd-shop-0001,1324,USD,174.71,33.2,174.71,True,False,0.0,0.0,0.0,"[{""campaignId"": ""sc10"", ""campaignName"": ""Flash Sale: Summer Clearance"", ""campaignType"": ""general"", ""discountAmount"": 33.2}]",[],202.61,174.71,False,2025-07-24 20:16:00+00:00
1325,sd-shop-0001,1325,USD,207.36,22.44,207.36,True,False,0.0,0.0,0.0,"[{""campaignId"": ""sc10"", ""campaignName"": ""Flash Sale: Summer Clearance"", ""campaignType"": ""general"", ""discountAmount"": 22.44}]",[],99.77,207.36,False,2025-07-24 01:26:00+00:00
1326,sd-shop-0001,1326,USD,240.02,60.3,240.02,True,False,4.99,0.0,4.99,"[{""campaignId"": ""sc10"", ""campaignName"": ""Flash Sale: Summer Clearance"", ""campaignType"": ""general"", ""discountAmount"": 30.32}, {""campaignId"": ""sc7"", ""campaignName"": ""Free Gift with $75 Purchase"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 24.99}]","[{""campaignId"": ""sc2"", ""campaignName"": ""Free Shipping over $50"", ""campaignType"": ""shipping"", ""discountAmount"": 4.99, ""shippingDiscountType"": 3, ""shippingDiscountValue"": 4.99}]",121.58,240.02,False,2025-07-24 06:37:00+00:00
1327,sd-shop-0001,1327,USD,92.67,18.38,92.67,True,False,4.99,0.0,4.99,"[{""campaignId"": ""sc10"", ""campaignName"": ""Flash Sale: Summer Clearance"", ""campaignType"": ""general"", ""discountAmount"": 13.39}]","[{""campaignId"": ""sc2"", ""campaignName"": ""Free Shipping over $50"", ""campaignType"": ""shipping"", ""discountAmount"": 4.99, ""shippingDiscountType"": 3, ""shippingDiscountValue"": 4.99}]",49.29,92.67,False,2025-07-25 10:48:00+00:00
1328,sd-shop-0001,1328,USD,125.32,20.38,125.32,True,False,0.0,0.0,0.0,"[{""campaignId"": ""sc10"", ""campaignName"": ""Flash Sale: Summer Clearance"", ""campaignType"": ""general"", ""discountAmount"": 20.38}]",[],52.3,125.32,False,2025-07-25 14:00:00+00:00
1329,sd-shop-0001,1329,USD,157.98,28.56,157.98,True,False,0.0,0.0,0.0,"[{""campaignId"": ""sc10"", ""campaignName"": ""Flash Sale: Summer Clearance"", ""campaignType"": ""general"", ""discountAmount"": 28.56}]",[],69.94,157.98,False,2025-07-25 18:10:00+00:00
1330,sd-shop-0001,1330,USD,190.63,37.92,190.63,True,False,0.0,0.0,0.0,"[{""campaignId"": ""sc10"", ""campaignName"": ""Flash Sale: Summer Clearance"", ""campaignType"": ""general"", ""discountAmount"": 37.92}]",[],89.24,190.63,False,2025-07-25 22:21:00+00:00
1331,sd-shop-0001,1331,USD,223.28,51.12,223.28,True,False,0.0,0.0,0.0,"[{""campaignId"": ""sc10"", ""campaignName"": ""Flash Sale: Summer Clearance"", ""campaignType"": ""general"", ""discountAmount"": 26.13}, {""campaignId"": ""sc7"", ""campaignName"": ""Free Gift with $75 Purchase"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 24.99}]",[],110.19,223.28,False,2025-07-26 03:32:00+00:00
1332,sd-shop-0001,1332,USD,255.94,64.58,255.94,True,False,4.99,0.0,4.99,"[{""campaignId"": ""sc10"", ""campaignName"": ""Flash Sale: Summer Clearance"", ""campaignType"": ""general"", ""discountAmount"": 34.6}, {""campaignId"": ""sc7"", ""campaignName"": ""Free Gift with $75 Purchase"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 24.99}]","[{""campaignId"": ""sc2"", ""campaignName"": ""Free Shipping over $50"", ""campaignType"": ""shipping"", ""discountAmount"": 4.99, ""shippingDiscountType"": 3, ""shippingDiscountValue"": 4.99}]",132.81,255.94,False,2025-07-26 08:42:00+00:00
1333,sd-shop-0001,1333,USD,108.59,21.64,108.59,True,False,4.99,0.0,4.99,"[{""campaignId"": ""sc10"", ""campaignName"": ""Flash Sale: Summer Clearance"", ""campaignType"": ""general"", ""discountAmount"": 16.65}]","[{""campaignId"": ""sc2"", ""campaignName"": ""Free Shipping over $50"", ""campaignType"": ""shipping"", ""discountAmount"": 4.99, ""shippingDiscountType"": 3, ""shippingDiscountValue"": 4.99}]",43.9,108.59,False,2025-07-26 12:53:00+00:00
1334,sd-shop-0001,1334,USD,141.24,24.22,141.24,True,False,0.0,0.0,0.0,"[{""campaignId"": ""sc10"", ""campaignName"": ""Flash Sale: Summer Clearance"", ""campaignType"": ""general"", ""discountAmount"": 24.22}]",[],60.69,141.24,False,2025-07-26 16:05:00+00:00
1335,sd-shop-0001,1335,USD,173.9,32.97,173.9,True,False,0.0,0.0,0.0,"[{""campaignId"": ""sc10"", ""campaignName"": ""Flash Sale: Summer Clearance"", ""campaignType"": ""general"", ""discountAmount"": 32.97}]",[],201.56,173.9,False,2025-07-26 20:15:00+00:00
1336,sd-shop-0001,1336,USD,206.55,22.25,206.55,True,False,0.0,0.0,0.0,"[{""campaignId"": ""sc10"", ""campaignName"": ""Flash Sale: Summer Clearance"", ""campaignType"": ""general"", ""discountAmount"": 22.25}]",[],99.25,206.55,False,2025-07-27 01:26:00+00:00
1337,sd-shop-0001,1337,USD,239.2,60.09,239.2,True,False,4.99,0.0,4.99,"[{""campaignId"": ""sc10"", ""campaignName"": ""Flash Sale: Summer Clearance"", ""campaignType"": ""general"", ""discountAmount"": 30.11}, {""campaignId"": ""sc7"", ""campaignName"": ""Free Gift with $75 Purchase"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 24.99}]","[{""campaignId"": ""sc2"", ""campaignName"": ""Free Shipping over $50"", ""campaignType"": ""shipping"", ""discountAmount"": 4.99, ""shippingDiscountType"": 3, ""shippingDiscountValue"": 4.99}]",121.01,239.2,False,2025-07-27 05:37:00+00:00
1338,sd-shop-0001,1338,USD,91.86,18.22,91.86,True,False,4.99,0.0,4.99,"[{""campaignId"": ""sc10"", ""campaignName"": ""Flash Sale: Summer Clearance"", ""campaignType"": ""general"", ""discountAmount"": 13.23}]","[{""campaignId"": ""sc2"", ""campaignName"": ""Free Shipping over $50"", ""campaignType"": ""shipping"", ""discountAmount"": 4.99, ""shippingDiscountType"": 3, ""shippingDiscountValue"": 4.99}]",48.8,91.86,False,2025-07-27 10:48:00+00:00
